image_id,label
485,6
486,4
487,0
488,8
489,2
490,4
491,8
492,8
493,6
494,6
495,8
496,9
497,3
498,2
499,1
500,8
501,7
502,8
503,0
504,2
505,8
506,4
507,8
508,2
509,4
510,9
511,8
512,8
513,2
514,0
515,7
516,2
517,3
518,1
519,8
520,2
521,0
522,8
523,9
524,8
525,6
526,2
527,4
528,0
529,8
530,6
531,4
532,4
533,8
534,4
535,8
536,0
537,4
538,7
539,4
540,4
541,1
542,4
543,4
544,4
545,3
546,7
547,6
548,3
549,0
550,6
551,8
552,8
553,4
554,8
555,3
556,4
557,3
558,8
559,4
560,3
561,9
562,3
563,3
564,6
565,4
566,7
567,8
568,0
569,8
570,7
571,6
572,0
573,3
574,8
575,2
576,1
577,9
578,7
579,9
580,8
581,2
582,0
583,4
584,6
585,4
586,4
587,3
588,4
589,8
590,0
591,4
592,6
593,8
594,4
595,6
596,1
597,2
598,6
599,2
600,2
601,2
602,4
603,9
604,1
605,4
606,2
607,4
608,3
609,2
610,6
611,8
612,4
613,6
614,8
615,0
616,3
617,4
618,2
619,4
620,0
621,6
622,9
623,0
624,4
625,2
626,8
627,4
628,2
629,4
630,0
631,8
632,1
633,6
634,2
635,8
636,6
637,9
638,8
639,4
640,4
641,6
642,2
643,0
644,2
645,2
646,2
647,4
648,3
649,9
650,7
651,6
652,4
653,3
654,4
655,8
656,2
657,9
658,3
659,4
660,4
661,3
662,2
663,6
664,2
665,0
666,7
667,6
668,4
669,6
670,7
671,4
672,8
673,4
674,4
675,8
676,8
677,4
678,4
679,4
680,4
681,1
682,7
683,4
684,3
685,0
686,7
687,4
688,2
689,2
690,6
691,6
692,8
693,1
694,2
695,7
696,3
697,6
698,1
699,8
700,6
701,2
702,2
703,6
704,8
705,4
706,0
707,3
708,2
709,2
710,8
711,0
712,4
713,4
714,4
715,2
716,3
717,4
718,4
719,8
720,1
721,4
722,8
723,3
724,4
725,3
726,0
727,8
728,8
729,2
730,5
731,6
732,2
733,4
734,3
735,8
736,3
737,4
738,4
739,7
740,8
741,0
742,8
743,8
744,9
745,1
746,0
747,1
748,7
749,6
750,8
751,4
752,2
753,8
754,8
755,8
756,8
757,3
758,8
759,8
760,4
761,7
762,6
763,1
764,3
765,8
766,1
767,4
768,2
769,3
770,6
771,3
772,2
773,4
774,6
775,3
776,8
777,1
778,2
779,2
780,8
781,2
782,6
783,2
784,4
785,2
786,8
787,8
788,2
789,4
790,2
791,9
792,7
793,7
794,6
795,2
796,2
797,4
798,9
799,6
800,7
801,2
802,0
803,2
804,6
805,0
806,3
807,7
808,1
809,4
810,6
811,7
812,8
813,2
814,7
815,6
816,9
817,1
818,0
819,2
820,3
821,8
822,2
823,2
824,0
825,1
826,8
827,9
828,2
829,4
830,1
831,7
832,8
833,4
834,3
835,0
836,2
837,5
838,8
839,8
840,2
841,7
842,8
843,4
844,6
845,7
846,2
847,8
848,0
849,4
850,7
851,4
852,8
853,4
854,2
855,8
856,6
857,4
858,8
859,4
860,2
861,6
862,6
863,7
864,8
865,6
866,4
867,4
868,4
869,6
870,4
871,4
872,0
873,6
874,2
875,2
876,3
877,6
878,7
879,4
880,9
881,4
882,6
883,1
884,7
885,2
886,6
887,9
888,2
889,9
890,6
891,0
892,3
893,2
894,4
895,6
896,2
897,7
898,4
899,0
900,9
901,4
902,8
903,3
904,8
905,9
906,4
907,4
908,2
909,1
910,8
911,7
912,2
913,4
914,0
915,7
916,2
917,4
918,3
919,4
920,4
921,8
922,8
923,9
924,9
925,2
926,6
927,9
928,6
929,9
930,2
931,6
932,7
933,4
934,6
935,9
936,3
937,4
938,4
939,8
940,7
941,8
942,2
943,8
944,8
945,2
946,0
947,8
948,8
949,4
950,2
951,2
952,2
953,4
954,7
955,1
956,2
957,2
958,8
959,3
960,6
961,1
962,3
963,9
964,4
965,8
966,4
967,2
968,4
969,8
970,9
971,8
972,0
973,6
974,4
975,0
976,1
977,8
978,8
979,8
980,3
981,3
982,2
983,2
984,4
985,9
986,4
987,3
988,8
989,8
990,8
991,4
992,6
993,1
994,2
995,2
996,8
997,8
998,6
999,3
1000,2
1001,2
1002,4
1003,4
1004,3
1005,8
1006,2
1007,2
1008,3
1009,2
1010,3
1011,4
1012,6
1013,4
1014,4
1015,0
1016,7
1017,8
1018,7
1019,8
1020,8
1021,8
1022,4
1023,0
1024,3
1025,7
1026,8
1027,8
1028,4
1029,0
1030,1
1031,3
1032,2
1033,8
1034,0
1035,8
1036,6
1037,4
1038,7
1039,4
1040,4
1041,2
1042,4
1043,0
1044,0
1045,8
1046,8
1047,2
1048,1
1049,8
1050,0
1051,3
1052,9
1053,2
1054,4
1055,5
1056,4
1057,2
1058,4
1059,4
1060,0
1061,2
1062,4
1063,4
1064,6
1065,1
1066,6
1067,4
1068,8
1069,9
1070,6
1071,2
1072,8
1073,0
1074,7
1075,2
1076,3
1077,3
1078,2
1079,0
1080,1
1081,9
1082,0
1083,2
1084,2
1085,4
1086,4
1087,2
1088,0
1089,4
1090,0
1091,8
1092,4
1093,4
1094,7
1095,6
1096,4
1097,8
1098,0
1099,2
1100,0
1101,8
1102,2
1103,4
1104,1
1105,4
1106,9
1107,4
1108,6
1109,4
1110,7
1111,6
1112,8
1113,3
1114,2
1115,7
1116,8
1117,8
1118,2
1119,8
1120,4
1121,3
1122,2
1123,4
1124,8
1125,8
1126,3
1127,4
1128,8
1129,7
1130,1
1131,2
1132,8
1133,6
1134,6
1135,2
1136,4
1137,4
1138,1
1139,8
1140,4
1141,0
1142,2
1143,3
1144,2
1145,2
1146,1
1147,2
1148,3
1149,2
1150,6
1151,4
1152,4
1153,2
1154,2
1155,1
1156,4
1157,6
1158,8
1159,8
1160,4
1161,7
1162,8
1163,3
1164,8
1165,6
1166,2
1167,8
1168,4
1169,7
1170,2
1171,2
1172,3
1173,0
1174,8
1175,7
1176,8
1177,2
1178,7
1179,3
1180,2
1181,8
1182,2
1183,7
1184,3
1185,7
1186,4
1187,3
1188,2
1189,1
1190,8
1191,6
1192,9
1193,6
1194,4
1195,4
1196,6
1197,0
1198,3
1199,4
1200,6
1201,0
1202,4
1203,4
1204,8
1205,6
1206,3
1207,4
1208,2
1209,3
1210,6
1211,8
1212,4
1213,4
1214,6
1215,6
1216,7
1217,6
1218,8
1219,3
1220,4
1221,4
1222,1
1223,4
1224,9
1225,8
1226,9
1227,4
1228,8
1229,7
1230,9
1231,6
1232,2
1233,2
1234,2
1235,4
1236,4
1237,6
1238,8
1239,8
1240,2
1241,4
1242,8
1243,8
1244,4
1245,2
1246,4
1247,4
1248,4
1249,4
1250,4
1251,0
1252,1
1253,1
1254,3
1255,4
1256,3
1257,7
1258,4
1259,6
1260,8
1261,7
1262,6
1263,3
1264,2
1265,4
1266,0
1267,8
1268,2
1269,3
1270,4
1271,6
1272,1
1273,4
1274,0
1275,9
1276,4
1277,1
1278,4
1279,2
1280,2
1281,8
1282,4
1283,7
1284,4
1285,8
1286,3
1287,8
1288,8
1289,4
1290,4
1291,8
1292,6
1293,3
1294,9
1295,2
1296,2
1297,2
1298,4
1299,4
1300,9
1301,3
1302,8
1303,6
1304,2
1305,7
1306,6
1307,4
1308,6
1309,4
1310,7
1311,2
1312,4
1313,6
1314,4
1315,8
1316,1
1317,6
1318,4
1319,2
1320,8
1321,1
1322,8
1323,2
1324,8
1325,0
1326,8
1327,2
1328,3
1329,4
1330,8
1331,9
1332,3
1333,4
1334,2
1335,4
1336,8
1337,9
1338,6
1339,8
1340,3
1341,7
1342,6
1343,0
1344,3
1345,4
1346,6
1347,2
1348,4
1349,4
1350,3
1351,9
1352,6
1353,7
1354,8
1355,7
1356,2
1357,8
1358,4
1359,1
1360,1
1361,3
1362,4
1363,2
1364,2
1365,8
1366,2
1367,2
1368,4
1369,6
1370,1
1371,9
1372,4
1373,4
1374,3
1375,4
1376,8
1377,9
1378,6
1379,4
1380,8
1381,4
1382,4
1383,2
1384,4
1385,3
1386,2
1387,4
1388,8
1389,2
1390,7
1391,0
1392,7
1393,2
1394,2
1395,7
1396,6
1397,8
1398,4
1399,6
1400,4
1401,0
1402,8
1403,8
1404,8
1405,4
1406,4
1407,4
1408,2
1409,4
1410,8
1411,6
1412,2
1413,0
1414,8
1415,8
1416,8
1417,3
1418,2
1419,6
1420,7
1421,8
1422,4
1423,7
1424,6
1425,0
1426,9
1427,4
1428,4
1429,2
1430,7
1431,8
1432,4
1433,7
1434,7
1435,8
1436,3
1437,2
1438,8
1439,2
1440,4
1441,4
1442,6
1443,1
1444,4
1445,7
1446,6
1447,0
1448,8
1449,8
1450,8
1451,3
1452,2
1453,0
1454,3
1455,0
1456,4
1457,8
1458,0
1459,2
1460,0
1461,4
1462,8
1463,4
1464,1
1465,7
1466,0
1467,4
1468,2
1469,7
1470,2
1471,4
1472,7
1473,2
1474,0
1475,7
1476,6
1477,7
1478,6
1479,8
1480,0
1481,4
1482,2
1483,2
1484,4
1485,5
1486,4
1487,4
1488,8
1489,8
1490,8
1491,2
1492,3
1493,3
1494,2
1495,4
1496,4
1497,0
1498,8
1499,4
1500,6
1501,2
1502,4
1503,8
1504,4
1505,0
1506,8
1507,6
1508,3
1509,7
1510,8
1511,7
1512,4
1513,3
1514,2
1515,4
1516,8
1517,2
1518,2
1519,8
1520,8
1521,3
1522,8
1523,0
1524,4
1525,4
1526,4
1527,4
1528,3
1529,2
1530,4
1531,6
1532,1
1533,8
1534,3
1535,2
1536,0
1537,2
1538,8
1539,6
1540,6
1541,1
1542,2
1543,8
1544,4
1545,7
1546,8
1547,7
1548,8
1549,6
1550,8
1551,2
1552,4
1553,4
1554,8
1555,6
1556,2
1557,7
1558,0
1559,4
1560,8
1561,2
1562,4
1563,0
1564,3
1565,4
1566,4
1567,1
1568,4
1569,2
1570,4
1571,6
1572,4
1573,8
1574,2
1575,2
1576,2
1577,2
1578,6
1579,6
1580,9
1581,8
1582,6
1583,3
1584,4
1585,4
1586,2
1587,4
1588,2
1589,4
1590,8
1591,2
1592,2
1593,2
1594,9
1595,8
1596,6
1597,1
1598,1
1599,2
1600,8
1601,7
1602,0
1603,9
1604,8
1605,8
1606,6
1607,0
1608,4
1609,4
1610,1
1611,4
1612,1
1613,6
1614,0
1615,2
1616,7
1617,8
1618,8
1619,4
1620,4
1621,4
1622,2
1623,8
1624,8
1625,7
1626,1
1627,8
1628,4
1629,7
1630,4
1631,8
1632,8
1633,8
1634,6
1635,7
1636,4
1637,2
1638,8
1639,7
1640,8
1641,4
1642,8
1643,8
1644,4
1645,3
1646,8
1647,8
1648,3
1649,6
1650,8
1651,0
1652,4
1653,8
1654,3
1655,3
1656,6
1657,3
1658,8
1659,0
1660,2
1661,8
1662,2
1663,4
1664,4
1665,4
1666,2
1667,6
1668,8
1669,6
1670,3
1671,8
1672,6
1673,2
1674,6
1675,6
1676,3
1677,4
1678,8
1679,6
1680,2
1681,2
1682,3
1683,8
1684,8
1685,2
1686,6
1687,6
1688,7
1689,8
1690,6
1691,4
1692,8
1693,8
1694,2
1695,4
1696,4
1697,6
1698,4
1699,1
1700,4
1701,0
1702,2
1703,0
1704,4
1705,8
1706,8
1707,0
1708,2
1709,1
1710,3
1711,4
1712,8
1713,4
1714,4
1715,7
1716,9
1717,8
1718,0
1719,2
1720,2
1721,4
1722,7
1723,8
1724,7
1725,4
1726,6
1727,8
1728,6
1729,2
1730,2
1731,8
1732,2
1733,2
1734,2
1735,4
1736,4
1737,4
1738,0
1739,6
1740,7
1741,3
1742,6
1743,2
1744,6
1745,6
1746,1
1747,2
1748,4
1749,3
1750,4
1751,8
1752,2
1753,8
1754,3
1755,2
1756,1
1757,1
1758,8
1759,4
1760,8
1761,9
1762,8
1763,8
1764,2
1765,0
1766,3
1767,4
1768,8
1769,4
1770,8
1771,6
1772,3
1773,2
1774,8
1775,3
1776,4
1777,6
1778,4
1779,2
1780,8
1781,6
1782,4
1783,2
1784,4
1785,8
1786,4
1787,2
1788,4
1789,9
1790,4
1791,3
1792,4
1793,2
1794,4
1795,8
1796,1
1797,9
1798,8
1799,4
1800,4
1801,2
1802,4
1803,8
1804,4
1805,7
1806,4
1807,2
1808,6
1809,6
1810,2
1811,8
1812,6
1813,8
1814,0
1815,8
1816,6
1817,2
1818,6
1819,2
1820,7
1821,9
1822,8
1823,0
1824,8
1825,4
1826,8
1827,4
1828,6
1829,3
1830,9
1831,4
1832,7
1833,2
1834,6
1835,1
1836,8
1837,8
1838,1
1839,2
1840,4
1841,4
1842,2
1843,3
1844,7
1845,2
1846,4
1847,4
1848,8
1849,0
1850,6
1851,4
1852,9
1853,0
1854,8
1855,1
1856,4
1857,6
1858,8
1859,0
1860,7
1861,8
1862,1
1863,0
1864,4
1865,2
1866,4
1867,2
1868,7
1869,6
1870,0
1871,4
1872,9
1873,0
1874,7
1875,6
1876,8
1877,4
1878,2
1879,8
1880,0
1881,6
1882,6
1883,4
1884,4
1885,8
1886,1
1887,9
1888,3
1889,3
1890,8
1891,4
1892,2
1893,8
1894,4
1895,7
1896,4
1897,2
1898,8
1899,2
1900,2
1901,6
1902,9
1903,0
1904,0
1905,6
1906,4
1907,1
1908,6
1909,2
1910,4
1911,2
1912,7
1913,0
1914,8
1915,6
1916,0
1917,4
1918,0
1919,4
1920,2
1921,9
1922,6
1923,4
1924,7
1925,2
1926,8
1927,3
1928,4
1929,4
1930,1
1931,2
1932,2
1933,4
1934,8
1935,8
1936,3
1937,4
1938,6
1939,4
1940,2
1941,3
1942,1
1943,4
1944,7
1945,2
1946,8
1947,4
1948,4
1949,4
1950,4
1951,4
1952,6
1953,3
1954,4
1955,2
1956,2
1957,0
1958,6
1959,3
1960,6
1961,3
1962,8
1963,8
1964,8
1965,1
1966,7
1967,0
1968,6
1969,4
1970,8
1971,4
1972,3
1973,8
1974,2
1975,2
1976,9
1977,9
1978,2
1979,2
1980,4
1981,4
1982,1
1983,8
1984,3
1985,4
1986,8
1987,2
1988,8
1989,8
1990,2
1991,8
1992,3
1993,2
1994,8
1995,8
1996,4
1997,2
1998,2
1999,0
2000,6
2001,0
2002,1
2003,2
2004,7
2005,4
2006,2
2007,4
2008,8
2009,4
2010,4
2011,4
2012,2
2013,6
2014,6
2015,3
2016,9
2017,8
2018,6
2019,4
2020,1
2021,8
2022,4
2023,4
2024,2
2025,8
2026,2
2027,0
2028,4
2029,4
2030,4
2031,9
2032,4
2033,4
2034,8
2035,2
2036,3
2037,4
2038,9
2039,4
2040,0
2041,6
2042,9
2043,3
2044,3
2045,2
2046,9
2047,3
2048,5
2049,4
2050,8
2051,8
2052,9
2053,8
2054,7
2055,4
2056,0
2057,2
2058,3
2059,2
2060,6
2061,8
2062,8
2063,9
2064,4
2065,0
2066,2
2067,3
2068,6
2069,4
2070,4
2071,1
2072,4
2073,4
2074,6
2075,9
2076,4
2077,7
2078,6
2079,0
2080,2
2081,7
2082,2
2083,6
2084,8
2085,4
2086,0
2087,2
2088,8
2089,0
2090,2
2091,4
2092,3
2093,8
2094,8
2095,8
2096,8
2097,2
2098,4
2099,1
2100,3
2101,4
2102,4
2103,2
2104,0
2105,4
2106,4
2107,3
2108,9
2109,4
2110,3
2111,4
2112,6
2113,2
2114,4
2115,8
2116,0
2117,8
2118,4
2119,2
2120,4
2121,2
2122,8
2123,8
2124,4
2125,8
2126,7
2127,8
2128,2
2129,4
2130,1
2131,8
2132,6
2133,6
2134,2
2135,9
2136,0
2137,4
2138,7
2139,2
2140,7
2141,4
2142,4
2143,2
2144,0
2145,8
2146,9
2147,7
2148,6
2149,4
2150,2
2151,4
2152,3
2153,8
2154,1
2155,8
2156,2
2157,4
2158,4
2159,1
2160,4
2161,4
2162,4
2163,0
2164,8
2165,8
2166,6
2167,7
2168,1
2169,4
2170,0
2171,2
2172,2
2173,8
2174,8
2175,6
2176,4
2177,2
2178,4
2179,3
2180,8
2181,0
2182,3
2183,2
2184,2
2185,3
2186,4
2187,0
2188,9
2189,2
2190,4
2191,2
2192,4
2193,4
2194,6
2195,4
2196,3
2197,8
2198,8
2199,1
2200,4
2201,4
2202,4
2203,0
2204,8
2205,6
2206,8
2207,4
2208,4
2209,4
2210,6
2211,2
2212,8
2213,0
2214,0
2215,2
2216,6
2217,7
2218,2
2219,6
2220,9
2221,7
2222,7
2223,8
2224,4
2225,3
2226,1
2227,2
2228,0
2229,4
2230,4
2231,4
2232,8
2233,1
2234,2
2235,8
2236,2
2237,4
2238,8
2239,4
2240,0
2241,6
2242,1
2243,7
2244,6
2245,6
2246,6
2247,0
2248,6
2249,1
2250,8
2251,2
2252,2
2253,4
2254,4
2255,2
2256,7
2257,1
2258,2
2259,4
2260,2
2261,8
2262,3
2263,6
2264,1
2265,4
2266,2
2267,3
2268,8
2269,8
2270,1
2271,6
2272,4
2273,8
2274,2
2275,6
2276,2
2277,9
2278,9
2279,4
2280,8
2281,6
2282,4
2283,6
2284,1
2285,8
2286,6
2287,0
2288,6
2289,1
2290,8
2291,8
2292,2
2293,1
2294,8
2295,4
2296,4
2297,0
2298,1
2299,4
2300,0
2301,0
2302,3
2303,6
2304,2
2305,6
2306,2
2307,1
2308,3
2309,1
2310,7
2311,3
2312,6
2313,7
2314,4
2315,2
2316,4
2317,4
2318,7
2319,1
2320,3
2321,2
2322,3
2323,2
2324,6
2325,2
2326,4
2327,2
2328,4
2329,2
2330,8
2331,2
2332,8
2333,7
2334,1
2335,8
2336,4
2337,2
2338,4
2339,8
2340,2
2341,8
2342,4
2343,0
2344,4
2345,8
2346,2
2347,6
2348,0
2349,9
2350,1
2351,2
2352,2
2353,8
2354,6
2355,3
2356,8
2357,6
2358,0
2359,4
2360,8
2361,4
2362,2
2363,8
2364,8
2365,4
2366,9
2367,0
2368,8
2369,8
2370,2
2371,4
2372,3
2373,7
2374,8
2375,6
2376,8
2377,2
2378,0
2379,4
2380,6
2381,4
2382,3
2383,8
2384,2
2385,0
2386,8
2387,1
2388,8
2389,1
2390,4
2391,8
2392,7
2393,0
2394,6
2395,0
2396,6
2397,8
2398,8
2399,6
2400,4
2401,7
2402,8
2403,8
2404,4
2405,4
2406,9
2407,8
2408,0
2409,8
2410,4
2411,3
2412,1
2413,4
2414,6
2415,1
2416,6
2417,8
2418,8
2419,2
2420,1
2421,2
2422,8
2423,8
2424,3
2425,2
2426,4
2427,3
2428,1
2429,4
2430,9
2431,4
2432,0
2433,8
2434,4
2435,1
2436,4
2437,2
2438,2
2439,4
2440,4
2441,2
2442,8
2443,3
2444,8
2445,8
2446,8
2447,8
2448,8
2449,2
2450,2
2451,8
2452,8
2453,1
2454,8
2455,4
2456,7
2457,3
2458,0
2459,7
2460,8
2461,5
2462,4
2463,4
2464,2
2465,4
2466,6
2467,6
2468,8
2469,2
2470,4
2471,0
2472,8
2473,2
2474,0
2475,2
2476,8
2477,7
2478,2
2479,4
2480,6
2481,4
2482,7
2483,4
2484,4
2485,7
2486,8
2487,2
2488,4
2489,8
2490,8
2491,6
2492,0
2493,8
2494,8
2495,9
2496,8
2497,3
2498,8
2499,4
2500,0
2501,4
2502,4
2503,4
2504,7
2505,9
2506,3
2507,8
2508,3
2509,8
2510,9
2511,3
2512,7
2513,2
2514,4
2515,0
2516,6
2517,6
2518,4
2519,2
2520,2
2521,4
2522,4
2523,4
2524,8
2525,7
2526,4
2527,3
2528,6
2529,4
2530,6
2531,9
2532,4
2533,6
2534,7
2535,2
2536,7
2537,4
2538,2
2539,2
2540,2
2541,8
2542,4
2543,8
2544,2
2545,1
2546,1
2547,4
2548,8
2549,6
2550,1
2551,0
2552,6
2553,1
2554,8
2555,1
2556,8
2557,1
2558,2
2559,1
2560,2
2561,9
2562,2
2563,3
2564,8
2565,6
2566,9
2567,3
2568,2
2569,9
2570,2
2571,4
2572,0
2573,8
2574,4
2575,2
2576,2
2577,8
2578,4
2579,6
2580,7
2581,6
2582,2
2583,9
2584,8
2585,6
2586,2
2587,4
2588,3
2589,4
2590,6
2591,6
2592,3
2593,7
2594,4
2595,4
2596,9
2597,9
2598,8
2599,8
2600,8
2601,7
2602,1
2603,3
2604,6
2605,4
2606,8
2607,8
2608,8
2609,8
2610,4
2611,2
2612,6
2613,9
2614,4
2615,4
2616,9
2617,1
2618,3
2619,4
2620,4
2621,4
2622,8
2623,4
2624,6
2625,8
2626,3
2627,0
2628,8
2629,4
2630,4
2631,4
2632,1
2633,4
2634,7
2635,8
2636,4
2637,1
2638,2
2639,9
2640,4
2641,3
2642,1
2643,4
2644,6
2645,3
2646,7
2647,1
2648,6
2649,0
2650,2
2651,3
2652,8
2653,7
2654,2
2655,0
2656,7
2657,0
2658,8
2659,6
2660,6
2661,6
2662,0
2663,0
2664,4
2665,8
2666,6
2667,8
2668,2
2669,8
2670,2
2671,8
2672,1
2673,3
2674,2
2675,2
2676,2
2677,8
2678,0
2679,0
2680,2
2681,2
2682,8
2683,4
2684,4
2685,1
2686,4
2687,8
2688,2
2689,8
2690,6
2691,0
2692,4
2693,3
2694,0
2695,9
2696,2
2697,6
2698,3
2699,6
2700,8
2701,6
2702,7
2703,4
2704,4
2705,4
2706,2
2707,8
2708,6
2709,8
2710,4
2711,1
2712,4
2713,4
2714,8
2715,4
2716,6
2717,4
2718,6
2719,8
2720,4
2721,6
2722,4
2723,8
2724,4
2725,8
2726,4
2727,6
2728,6
2729,4
2730,2
2731,8
2732,4
2733,4
2734,4
2735,4
2736,8
2737,0
2738,4
2739,3
2740,4
2741,0
2742,3
2743,8
2744,4
2745,6
2746,0
2747,4
2748,3
2749,6
2750,2
2751,7
2752,4
2753,7
2754,0
2755,2
2756,8
2757,4
2758,4
2759,2
2760,8
2761,2
2762,3
2763,2
2764,4
2765,3
2766,2
2767,4
2768,8
2769,7
2770,3
2771,4
2772,4
2773,7
2774,0
2775,4
2776,6
2777,8
2778,8
2779,1
2780,0
2781,8
2782,8
2783,8
2784,1
2785,4
2786,8
2787,6
2788,2
2789,0
2790,8
2791,9
2792,4
2793,4
2794,1
2795,5
2796,7
2797,4
2798,8
2799,6
2800,4
2801,2
2802,8
2803,8
2804,8
2805,9
2806,6
2807,4
2808,9
2809,8
2810,8
2811,2
2812,1
2813,8
2814,8
2815,8
2816,4
2817,4
2818,3
2819,7
2820,8
2821,4
2822,9
2823,4
2824,4
2825,1
2826,3
2827,3
2828,6
2829,8
2830,9
2831,1
2832,1
2833,4
2834,8
2835,2
2836,3
2837,8
2838,0
2839,4
2840,1
2841,4
2842,3
2843,4
2844,2
2845,1
2846,4
2847,1
2848,4
2849,2
2850,3
2851,8
2852,3
2853,6
2854,4
2855,7
2856,8
2857,2
2858,4
2859,8
2860,6
2861,4
2862,4
2863,4
2864,1
2865,1
2866,4
2867,2
2868,8
2869,7
2870,7
2871,2
2872,1
2873,8
2874,2
2875,6
2876,2
2877,7
2878,8
2879,2
2880,8
2881,9
2882,8
2883,1
2884,3
2885,2
2886,3
2887,4
2888,8
2889,8
2890,0
2891,3
2892,4
2893,4
2894,4
2895,3
2896,8
2897,6
2898,8
2899,3
2900,6
2901,6
2902,8
2903,2
2904,2
2905,4
2906,4
2907,4
2908,7
2909,2
2910,8
2911,3
2912,6
2913,3
2914,2
2915,2
2916,9
2917,6
2918,8
2919,4
2920,4
2921,4
2922,9
2923,6
2924,6
2925,0
2926,3
2927,8
2928,6
2929,4
2930,8
2931,4
2932,3
2933,3
2934,1
2935,2
2936,2
2937,8
2938,6
2939,0
2940,8
2941,1
2942,1
2943,4
2944,8
2945,9
2946,4
2947,4
2948,6
2949,8
2950,1
2951,4
2952,6
2953,4
2954,8
2955,8
2956,4
2957,4
2958,8
2959,9
2960,7
2961,2
2962,8
2963,6
2964,2
2965,8
2966,0
2967,8
2968,0
2969,8
2970,4
2971,7
2972,2
2973,8
2974,7
2975,3
2976,8
2977,3
2978,8
2979,4
2980,8
2981,6
2982,4
2983,3
2984,9
2985,4
2986,8
2987,1
2988,2
2989,7
2990,4
2991,4
2992,1
2993,4
2994,2
2995,2
2996,4
